CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Jaume I De Castellón (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Autónoma De Barcelona (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Santiago De Compostela (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universitat De València (Estudi General) (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad De Vic-Universidad Central De Catalunya (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Católica De Valencia San Vicente Mártir (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud;OUT;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Santiago De Compostela (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad Pablo De Olavide De Sevilla (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad Complutense De Madrid (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad Católica San Antonio (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad Cardenal Herrera-Ceu (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad Autónoma De Madrid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Valladolid (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De La Laguna (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Alicante (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Sevilla (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Granada (España);9;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Cádiz (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De León (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universitat De València (Estudi General) (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;IN;No Informado;España;Universidad De Castilla-La Mancha (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De León (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Cádiz (España);6;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Lleida (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Murcia (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Alcalá (España);1;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Granada (España);11;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Málaga (España);2;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Navarra (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Sevilla (España);4;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Alicante (España);4;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Cantabria (España);1;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De La Laguna (España);6;4;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Salamanca (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);10;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Católica De Valencia San Vicente Mártir (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universitat De València (Estudi General) (España);3;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);4;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Pablo De Olavide De Sevilla (España);4;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Miguel Hernández De Elche (España);2;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Santiago De Compostela (España);6;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Jaume I De Castellón (España);4;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);3;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Complutense De Madrid (España);6;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Católica San Antonio (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universitat De Les Illes Balears (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Cardenal Herrera-Ceu (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Pública De Navarra (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Autónoma De Madrid (España);10;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Valladolid (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad De Extremadura (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias de la Salud y del Deporte;OUT;No Informado;España;Universidad Rovira I Virgili (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De León (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Lleida (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Murcia (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Oviedo (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Alcalá (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Sevilla (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Córdoba (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De La Rioja (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Barcelona (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Salamanca (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Valladolid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Extremadura (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad Autónoma De Madrid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad Pública De Navarra (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad Complutense De Madrid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Castilla-La Mancha (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad Autónoma De Barcelona (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Santiago De Compostela (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universitat De València (Estudi General) (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;IN;No Informado;España;Universidad De Cádiz (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De León (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Cádiz (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Lleida (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Murcia (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Oviedo (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Alcalá (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Sevilla (España);8;3;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Córdoba (España);8;2;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De La Rioja (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Barcelona (España);12;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Salamanca (España);16;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Valladolid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Extremadura (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad Autónoma De Madrid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad Pública De Navarra (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad Complutense De Madrid (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Castilla-La Mancha (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad Autónoma De Barcelona (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Santiago De Compostela (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);4;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universitat De València (Estudi General) (España);4;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Humanas y de la Educación;OUT;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);8;1;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad De León (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad De Burgos (España);4;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad Del País Vasco/Euskal Herriko Unibertsitatea (España);16;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad De Las Palmas De Gran Canaria (España);8;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad Pablo De Olavide De Sevilla (España);7;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad De Santiago De Compostela (España);2;0;25/08/2024
2023;SICUE;00.0-Área para Sicue;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;España;Universidad Autónoma De Barcelona (España);8;0;25/08/2024
